policy_bits,profit,cost,x_C1,x_C2,x_C3,x_C4,x_C5,x_C6,x_C7,x_C8,y_H1,y_H2,y_H3,z_H1,z_H2,z_H3,y_F,z_F
0000100001011000,-108.7417517559324,308.7417517559324,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
0000100001011100,-108.7417517559324,308.7417517559324,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
0001000000100100,-108.7417517559324,308.7417517559324,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0001000000101100,-108.7417517559324,308.7417517559324,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
0001000000110100,-108.7417517559324,308.7417517559324,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
0001000000111100,-108.7417517559324,308.7417517559324,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
0001000001001000,-108.7417517559324,308.7417517559324,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0001000001001100,-108.7417517559324,308.7417517559324,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0001000001011000,-108.7417517559324,308.7417517559324,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
0001000001011100,-108.7417517559324,308.7417517559324,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
0100000010010000,-108.7417517559324,308.7417517559324,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0100000010010100,-108.7417517559324,308.7417517559324,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0100000010011000,-108.7417517559324,308.7417517559324,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0100000010011100,-108.7417517559324,308.7417517559324,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
1000000000100100,-108.7417517559324,308.7417517559324,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1000000000101100,-108.7417517559324,308.7417517559324,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1000000000110100,-108.7417517559324,308.7417517559324,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1000000000111100,-108.7417517559324,308.7417517559324,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1000000010010000,-108.7417517559324,308.7417517559324,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1000000010010100,-108.7417517559324,308.7417517559324,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1000000010011000,-108.7417517559324,308.7417517559324,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1000000010011100,-108.7417517559324,308.7417517559324,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0000100100100100,-109.72595370401262,309.7259537040126,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0000100100101100,-109.72595370401262,309.7259537040126,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
0000100100110100,-109.72595370401262,309.7259537040126,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
0000100100111100,-109.72595370401262,309.7259537040126,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0
0100000100100100,-109.72595370401262,309.7259537040126,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0100000100101100,-109.72595370401262,309.7259537040126,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
0100000100110100,-109.72595370401262,309.7259537040126,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0100000100111100,-109.72595370401262,309.7259537040126,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
0000100000100100,-110.2904566309603,310.2904566309603,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0000100000101100,-110.2904566309603,310.2904566309603,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0000100000110100,-110.2904566309603,310.2904566309603,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0000100000111100,-110.2904566309603,310.2904566309603,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
0100000000100100,-110.2904566309603,310.2904566309603,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0100000000101100,-110.2904566309603,310.2904566309603,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0100000000110100,-110.2904566309603,310.2904566309603,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
0100000000111100,-110.2904566309603,310.2904566309603,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0000010001001000,-110.43526053677544,310.43526053677544,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0000010001001100,-110.43526053677544,310.43526053677544,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0000010001011000,-110.43526053677544,310.43526053677544,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0000010001011100,-110.43526053677544,310.43526053677544,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
0010000010010000,-110.43526053677544,310.43526053677544,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0010000010010100,-110.43526053677544,310.43526053677544,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0010000010011000,-110.43526053677544,310.43526053677544,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
0010000010011100,-110.43526053677544,310.43526053677544,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
0001001100100000,-110.92505279336297,310.92505279336297,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
0001001100101000,-110.92505279336297,310.92505279336297,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
0001001100110000,-110.92505279336297,310.92505279336297,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0
0001001100111000,-110.92505279336297,310.92505279336297,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0
1000001100100000,-110.92505279336297,310.92505279336297,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1000001100101000,-110.92505279336297,310.92505279336297,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
1000001100110000,-110.92505279336297,310.92505279336297,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1000001100111000,-110.92505279336297,310.92505279336297,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0
0000011100100100,-111.03977167299468,311.0397716729947,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0
0000011100101100,-111.03977167299468,311.0397716729947,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0
0000011100110100,-111.03977167299468,311.0397716729947,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0
0000011100111100,-111.03977167299468,311.0397716729947,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0
0010001100100100,-111.03977167299468,311.0397716729947,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
0010001100101100,-111.03977167299468,311.0397716729947,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0
0010001100110100,-111.03977167299468,311.0397716729947,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0
0010001100111100,-111.03977167299468,311.0397716729947,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0
0000000001001000,-111.11266404911265,311.11266404911265,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0000000001001100,-111.11266404911265,311.11266404911265,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0000000001011000,-111.11266404911265,311.11266404911265,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0000000001011100,-111.11266404911265,311.11266404911265,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
0000000010010000,-111.11266404911265,311.11266404911265,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0000000010010100,-111.11266404911265,311.11266404911265,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0000000010011000,-111.11266404911265,311.11266404911265,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0000000010011100,-111.11266404911265,311.11266404911265,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0000011000100100,-111.45792198925221,311.4579219892522,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
0000011000101100,-111.45792198925221,311.4579219892522,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
0000011000110100,-111.45792198925221,311.4579219892522,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
0000011000111100,-111.45792198925221,311.4579219892522,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
0010001000100100,-111.45792198925221,311.4579219892522,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0010001000101100,-111.45792198925221,311.4579219892522,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
0010001000110100,-111.45792198925221,311.4579219892522,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
0010001000111100,-111.45792198925221,311.4579219892522,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0
0001001000100000,-111.4986471915214,311.4986471915214,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0001001000101000,-111.4986471915214,311.4986471915214,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0001001000110000,-111.4986471915214,311.4986471915214,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0001001000111000,-111.4986471915214,311.4986471915214,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0
1000001000100000,-111.4986471915214,311.4986471915214,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1000001000101000,-111.4986471915214,311.4986471915214,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1000001000110000,-111.4986471915214,311.4986471915214,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1000001000111000,-111.4986471915214,311.4986471915214,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
0001110001000000,-111.78544439060067,311.7854443906007,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
0001110001000100,-111.78544439060067,311.7854443906007,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
0001110001010000,-111.78544439060067,311.7854443906007,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
0001110001010100,-111.78544439060067,311.7854443906007,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0
1110000010000000,-111.78544439060067,311.7854443906007,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1110000010000100,-111.78544439060067,311.7854443906007,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1110000010001000,-111.78544439060067,311.7854443906007,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1110000010001100,-111.78544439060067,311.7854443906007,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
0000101100100000,-112.47375766839093,312.47375766839093,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
0000101100101000,-112.47375766839093,312.47375766839093,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
0000101100110000,-112.47375766839093,312.47375766839093,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
0000101100111000,-112.47375766839093,312.47375766839093,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0
0100001100100000,-112.47375766839093,312.47375766839093,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0100001100101000,-112.47375766839093,312.47375766839093,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
0100001100110000,-112.47375766839093,312.47375766839093,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
0100001100111000,-112.47375766839093,312.47375766839093,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0
0000010100000010,-112.92761055090847,312.92761055090847,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0000010100000110,-112.92761055090847,312.92761055090847,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
0000010100001010,-112.92761055090847,312.92761055090847,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0000010100001110,-112.92761055090847,312.92761055090847,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
0000010100010010,-112.92761055090847,312.92761055090847,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0000010100010110,-112.92761055090847,312.92761055090847,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
0000010100011010,-112.92761055090847,312.92761055090847,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
0000010100011110,-112.92761055090847,312.92761055090847,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0
0010000100000010,-112.92761055090847,312.92761055090847,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0010000100000110,-112.92761055090847,312.92761055090847,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0010000100001010,-112.92761055090847,312.92761055090847,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0010000100001110,-112.92761055090847,312.92761055090847,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
0010000100010010,-112.92761055090847,312.92761055090847,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0010000100010110,-112.92761055090847,312.92761055090847,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
0010000100011010,-112.92761055090847,312.92761055090847,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
0010000100011110,-112.92761055090847,312.92761055090847,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0
0010010000000010,-112.92761055090847,312.92761055090847,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0010010000000110,-112.92761055090847,312.92761055090847,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0010010000001010,-112.92761055090847,312.92761055090847,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0010010000001110,-112.92761055090847,312.92761055090847,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0
0010010000010010,-112.92761055090847,312.92761055090847,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0010010000010110,-112.92761055090847,312.92761055090847,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0010010000011010,-112.92761055090847,312.92761055090847,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
0010010000011110,-112.92761055090847,312.92761055090847,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0
0000101000100000,-113.04735206654937,313.04735206654937,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0000101000101000,-113.04735206654937,313.04735206654937,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0000101000110000,-113.04735206654937,313.04735206654937,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
0000101000111000,-113.04735206654937,313.04735206654937,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
0100001000100000,-113.04735206654937,313.04735206654937,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0100001000101000,-113.04735206654937,313.04735206654937,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0100001000110000,-113.04735206654937,313.04735206654937,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0100001000111000,-113.04735206654937,313.04735206654937,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
0001100001000000,-113.31502945235667,313.31502945235667,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0001100001000100,-113.31502945235667,313.31502945235667,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
0001100001010000,-113.31502945235667,313.31502945235667,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
0001100001010100,-113.31502945235667,313.31502945235667,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
1100000010000000,-113.31502945235667,313.31502945235667,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1100000010000100,-113.31502945235667,313.31502945235667,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1100000010001000,-113.31502945235667,313.31502945235667,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1100000010001100,-113.31502945235667,313.31502945235667,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0000010100100100,-113.33959841241114,313.33959841241114,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0000010100101100,-113.33959841241114,313.33959841241114,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
0000010100110100,-113.33959841241114,313.33959841241114,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0
0000010100111100,-113.33959841241114,313.33959841241114,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
0010000100100100,-113.33959841241114,313.33959841241114,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0010000100101100,-113.33959841241114,313.33959841241114,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0
0010000100110100,-113.33959841241114,313.33959841241114,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
0010000100111100,-113.33959841241114,313.33959841241114,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0
0000010000100100,-113.90410133935882,313.9041013393588,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0000010000101100,-113.90410133935882,313.9041013393588,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
0000010000110100,-113.90410133935882,313.9041013393588,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
0000010000111100,-113.90410133935882,313.9041013393588,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
0010000000100100,-113.90410133935882,313.9041013393588,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0010000000101100,-113.90410133935882,313.9041013393588,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
0010000000110100,-113.90410133935882,313.9041013393588,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
0010000000111100,-113.90410133935882,313.9041013393588,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
0001000000100000,-115.95993695497634,315.95993695497634,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0001000000101000,-115.95993695497634,315.95993695497634,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0001000000110000,-115.95993695497634,315.95993695497634,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
0001000000111000,-115.95993695497634,315.95993695497634,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
0001000100100000,-115.95993695497634,315.95993695497634,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0001000100101000,-115.95993695497634,315.95993695497634,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
0001000100110000,-115.95993695497634,315.95993695497634,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
0001000100111000,-115.95993695497634,315.95993695497634,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
1000000000100000,-115.95993695497634,315.95993695497634,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1000000000101000,-115.95993695497634,315.95993695497634,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1000000000110000,-115.95993695497634,315.95993695497634,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1000000000111000,-115.95993695497634,315.95993695497634,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1000000100100000,-115.95993695497634,315.95993695497634,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1000000100101000,-115.95993695497634,315.95993695497634,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1000000100110000,-115.95993695497634,315.95993695497634,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1000000100111000,-115.95993695497634,315.95993695497634,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
0000011100100000,-116.08740237678933,316.0874023767893,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
0000011100101000,-116.08740237678933,316.0874023767893,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
0000011100110000,-116.08740237678933,316.0874023767893,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
0000011100111000,-116.08740237678933,316.0874023767893,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0
0010001100100000,-116.08740237678933,316.0874023767893,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
0010001100101000,-116.08740237678933,316.0874023767893,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
0010001100110000,-116.08740237678933,316.0874023767893,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
0010001100111000,-116.08740237678933,316.0874023767893,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0
0000011000100000,-116.66099677494782,316.6609967749478,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0000011000101000,-116.66099677494782,316.6609967749478,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
0000011000110000,-116.66099677494782,316.6609967749478,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
0000011000111000,-116.66099677494782,316.6609967749478,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
0010001000100000,-116.66099677494782,316.6609967749478,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0010001000101000,-116.66099677494782,316.6609967749478,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0010001000110000,-116.66099677494782,316.6609967749478,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0010001000111000,-116.66099677494782,316.6609967749478,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
0000100000100000,-117.50864183000431,317.5086418300043,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0000100000101000,-117.50864183000431,317.5086418300043,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0000100000110000,-117.50864183000431,317.5086418300043,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0000100000111000,-117.50864183000431,317.5086418300043,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
0000100100100000,-117.50864183000431,317.5086418300043,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0000100100101000,-117.50864183000431,317.5086418300043,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0000100100110000,-117.50864183000431,317.5086418300043,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0000100100111000,-117.50864183000431,317.5086418300043,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0
0100000000100000,-117.50864183000431,317.5086418300043,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0100000000101000,-117.50864183000431,317.5086418300043,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0100000000110000,-117.50864183000431,317.5086418300043,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0100000000111000,-117.50864183000431,317.5086418300043,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0100000100100000,-117.50864183000431,317.5086418300043,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0100000100101000,-117.50864183000431,317.5086418300043,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0100000100110000,-117.50864183000431,317.5086418300043,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0100000100111000,-117.50864183000431,317.5086418300043,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
0001010001000000,-117.77631921581155,317.77631921581155,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0001010001000100,-117.77631921581155,317.77631921581155,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0001010001010000,-117.77631921581155,317.77631921581155,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0001010001010100,-117.77631921581155,317.77631921581155,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1010000010000000,-117.77631921581155,317.77631921581155,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1010000010000100,-117.77631921581155,317.77631921581155,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1010000010001000,-117.77631921581155,317.77631921581155,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1010000010001100,-117.77631921581155,317.77631921581155,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
0001000001000000,-118.83853106425317,318.8385310642532,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0001000001000100,-118.83853106425317,318.8385310642532,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0001000001010000,-118.83853106425317,318.8385310642532,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0001000001010100,-118.83853106425317,318.8385310642532,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1000000010000000,-118.83853106425317,318.8385310642532,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000000010000100,-118.83853106425317,318.8385310642532,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1000000010001000,-118.83853106425317,318.8385310642532,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1000000010001100,-118.83853106425317,318.8385310642532,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0000110001000000,-119.68830054300656,319.68830054300656,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0000110001000100,-119.68830054300656,319.68830054300656,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0000110001010000,-119.68830054300656,319.68830054300656,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0000110001010100,-119.68830054300656,319.68830054300656,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
0110000010000000,-119.68830054300656,319.68830054300656,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0110000010000100,-119.68830054300656,319.68830054300656,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0110000010001000,-119.68830054300656,319.68830054300656,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0110000010001100,-119.68830054300656,319.68830054300656,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
0000100001000000,-120.96295476113647,320.9629547611365,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0000100001000100,-120.96295476113647,320.9629547611365,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0000100001010000,-120.96295476113647,320.9629547611365,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0000100001010100,-120.96295476113647,320.9629547611365,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
0100000010000000,-120.96295476113647,320.9629547611365,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0100000010000100,-120.96295476113647,320.9629547611365,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0100000010001000,-120.96295476113647,320.9629547611365,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0100000010001100,-120.96295476113647,320.9629547611365,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0000010000100000,-121.12228653840276,321.12228653840276,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0000010000101000,-121.12228653840276,321.12228653840276,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0000010000110000,-121.12228653840276,321.12228653840276,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0000010000111000,-121.12228653840276,321.12228653840276,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
0000010100100000,-121.12228653840276,321.12228653840276,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0000010100101000,-121.12228653840276,321.12228653840276,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
0000010100110000,-121.12228653840276,321.12228653840276,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
0000010100111000,-121.12228653840276,321.12228653840276,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
0010000000100000,-121.12228653840276,321.12228653840276,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0010000000101000,-121.12228653840276,321.12228653840276,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
