p_final,replacement_loss,profit_no_final_inspection,profit_final_inspection,profit_diff_inspect_minus_no,preferred,analytic_rule
0.15,72.5,50.69607843137257,56.43137254901961,5.735294117647044,inspect,inspect
0.15,75.0,50.25490196078434,56.43137254901961,6.176470588235276,inspect,inspect
0.15,77.5,49.813725490196106,56.43137254901961,6.617647058823508,inspect,inspect
0.15,80.0,49.372549019607845,56.43137254901961,7.058823529411768,inspect,inspect
0.15,82.5,48.93137254901961,56.43137254901961,7.5,inspect,inspect
0.15,85.0,48.49019607843138,56.43137254901961,7.941176470588232,inspect,inspect
0.15,87.5,48.04901960784315,56.43137254901961,8.382352941176464,inspect,inspect
0.15,90.0,47.60784313725492,56.43137254901961,8.823529411764696,inspect,inspect
0.15,92.5,47.166666666666686,56.43137254901961,9.264705882352928,inspect,inspect
0.15,95.0,46.725490196078454,56.43137254901961,9.70588235294116,inspect,inspect
0.15,97.5,46.28431372549022,56.43137254901961,10.147058823529392,inspect,inspect
0.15,100.0,45.84313725490199,56.43137254901961,10.588235294117624,inspect,inspect
0.155,0.0,63.36489151873769,56.26429980276137,-7.100591715976321,no_inspect,no_inspect
0.155,2.5,62.906311637080876,56.26429980276137,-6.642011834319504,no_inspect,no_inspect
0.155,5.0,62.44773175542409,56.26429980276137,-6.1834319526627155,no_inspect,no_inspect
0.155,7.5,61.98915187376727,56.26429980276137,-5.724852071005898,no_inspect,no_inspect
0.155,10.0,61.53057199211048,56.26429980276137,-5.26627218934911,no_inspect,no_inspect
0.155,12.5,61.071992110453664,56.26429980276137,-4.807692307692292,no_inspect,no_inspect
0.155,15.0,60.613412228796875,56.26429980276137,-4.349112426035504,no_inspect,no_inspect
0.155,17.5,60.15483234714006,56.26429980276137,-3.8905325443786865,no_inspect,no_inspect
0.155,20.0,59.69625246548324,56.26429980276137,-3.4319526627218693,no_inspect,no_inspect
0.155,22.5,59.23767258382645,56.26429980276137,-2.9733727810650805,no_inspect,no_inspect
0.155,25.0,58.779092702169635,56.26429980276137,-2.5147928994082633,no_inspect,no_inspect
0.155,27.5,58.320512820512846,56.26429980276137,-2.0562130177514746,no_inspect,no_inspect
0.155,30.0,57.86193293885603,56.26429980276137,-1.5976331360946574,no_inspect,no_inspect
0.155,32.5,57.40335305719924,56.26429980276137,-1.1390532544378686,no_inspect,no_inspect
0.155,35.0,56.94477317554242,56.26429980276137,-0.6804733727810515,no_inspect,no_inspect
0.155,37.5,56.486193293885606,56.26429980276137,-0.2218934911242343,no_inspect,no_inspect
0.155,40.0,56.02761341222882,56.26429980276137,0.23668639053255447,inspect,inspect
0.155,42.5,55.569033530572,56.26429980276137,0.6952662721893716,inspect,inspect
0.155,45.0,55.11045364891521,56.26429980276137,1.1538461538461604,inspect,inspect
0.155,47.5,54.651873767258394,56.26429980276137,1.6124260355029776,inspect,inspect
0.155,50.0,54.193293885601605,56.26429980276137,2.0710059171597663,inspect,inspect
0.155,52.5,53.73471400394479,56.26429980276137,2.5295857988165835,inspect,inspect
0.155,55.0,53.276134122288,56.26429980276137,2.9881656804733723,inspect,inspect
0.155,57.5,52.81755424063118,56.26429980276137,3.4467455621301895,inspect,inspect
0.155,60.0,52.358974358974365,56.26429980276137,3.9053254437870066,inspect,inspect
0.155,62.5,51.900394477317576,56.26429980276137,4.363905325443795,inspect,inspect
0.155,65.0,51.44181459566076,56.26429980276137,4.822485207100613,inspect,inspect
0.155,67.5,50.98323471400397,56.26429980276137,5.281065088757401,inspect,inspect
0.155,70.0,50.52465483234715,56.26429980276137,5.7396449704142185,inspect,inspect
0.155,72.5,50.066074950690336,56.26429980276137,6.198224852071036,inspect,inspect
0.155,75.0,49.60749506903355,56.26429980276137,6.656804733727824,inspect,inspect
0.155,77.5,49.14891518737673,56.26429980276137,7.115384615384642,inspect,inspect
0.155,80.0,48.69033530571994,56.26429980276137,7.57396449704143,inspect,inspect
0.155,82.5,48.231755424063124,56.26429980276137,8.032544378698248,inspect,inspect
0.155,85.0,47.773175542406335,56.26429980276137,8.491124260355036,inspect,inspect
0.155,87.5,47.31459566074952,56.26429980276137,8.949704142011853,inspect,inspect
0.155,90.0,46.85601577909273,56.26429980276137,9.408284023668642,inspect,inspect
0.155,92.5,46.39743589743591,56.26429980276137,9.86686390532546,inspect,inspect
0.155,95.0,45.938856015779095,56.26429980276137,10.325443786982277,inspect,inspect
0.155,97.5,45.480276134122306,56.26429980276137,10.784023668639065,inspect,inspect
0.155,100.0,45.02169625246549,56.26429980276137,11.242603550295883,inspect,inspect
0.16,0.0,63.23809523809527,56.0952380952381,-7.142857142857167,no_inspect,no_inspect
0.16,2.5,62.76190476190479,56.0952380952381,-6.666666666666686,no_inspect,no_inspect
0.16,5.0,62.285714285714306,56.0952380952381,-6.190476190476204,no_inspect,no_inspect
0.16,7.5,61.809523809523824,56.0952380952381,-5.714285714285722,no_inspect,no_inspect
0.16,10.0,61.33333333333334,56.0952380952381,-5.238095238095241,no_inspect,no_inspect
0.16,12.5,60.85714285714286,56.0952380952381,-4.761904761904759,no_inspect,no_inspect
0.16,15.0,60.38095238095241,56.0952380952381,-4.285714285714306,no_inspect,no_inspect
0.16,17.5,59.904761904761926,56.0952380952381,-3.8095238095238244,no_inspect,no_inspect
0.16,20.0,59.428571428571445,56.0952380952381,-3.333333333333343,no_inspect,no_inspect
0.16,22.5,58.95238095238096,56.0952380952381,-2.857142857142861,no_inspect,no_inspect
0.16,25.0,58.47619047619048,56.0952380952381,-2.3809523809523796,no_inspect,no_inspect
0.16,27.5,58.00000000000003,56.0952380952381,-1.9047619047619264,no_inspect,no_inspect
0.16,30.0,57.52380952380955,56.0952380952381,-1.4285714285714448,no_inspect,no_inspect
0.16,32.5,57.047619047619065,56.0952380952381,-0.9523809523809632,no_inspect,no_inspect
0.16,35.0,56.571428571428584,56.0952380952381,-0.4761904761904816,no_inspect,no_inspect
0.16,37.5,56.0952380952381,56.0952380952381,0.0,tie,tie
0.16,40.0,55.61904761904765,56.0952380952381,0.4761904761904532,inspect,inspect
0.16,42.5,55.14285714285717,56.0952380952381,0.9523809523809348,inspect,inspect
0.16,45.0,54.666666666666686,56.0952380952381,1.4285714285714164,inspect,inspect
0.16,47.5,54.190476190476204,56.0952380952381,1.904761904761898,inspect,inspect
0.16,50.0,53.71428571428572,56.0952380952381,2.3809523809523796,inspect,inspect
0.16,52.5,53.23809523809524,56.0952380952381,2.857142857142861,inspect,inspect
0.16,55.0,52.76190476190479,56.0952380952381,3.3333333333333144,inspect,inspect
0.16,57.5,52.285714285714306,56.0952380952381,3.809523809523796,inspect,inspect
0.16,60.0,51.809523809523824,56.0952380952381,4.285714285714278,inspect,inspect
0.16,62.5,51.33333333333334,56.0952380952381,4.761904761904759,inspect,inspect
0.16,65.0,50.85714285714286,56.0952380952381,5.238095238095241,inspect,inspect
0.16,67.5,50.38095238095241,56.0952380952381,5.714285714285694,inspect,inspect
0.16,70.0,49.904761904761926,56.0952380952381,6.190476190476176,inspect,inspect
0.16,72.5,49.428571428571445,56.0952380952381,6.666666666666657,inspect,inspect
0.16,75.0,48.95238095238096,56.0952380952381,7.142857142857139,inspect,inspect
0.16,77.5,48.47619047619048,56.0952380952381,7.61904761904762,inspect,inspect
0.16,80.0,48.00000000000003,56.0952380952381,8.095238095238074,inspect,inspect
0.16,82.5,47.52380952380955,56.0952380952381,8.571428571428555,inspect,inspect
0.16,85.0,47.047619047619065,56.0952380952381,9.047619047619037,inspect,inspect
0.16,87.5,46.571428571428584,56.0952380952381,9.523809523809518,inspect,inspect
0.16,90.0,46.0952380952381,56.0952380952381,10.0,inspect,inspect
0.16,92.5,45.61904761904765,56.0952380952381,10.476190476190453,inspect,inspect
0.16,95.0,45.14285714285717,56.0952380952381,10.952380952380935,inspect,inspect
0.16,97.5,44.666666666666686,56.0952380952381,11.428571428571416,inspect,inspect
0.16,100.0,44.190476190476204,56.0952380952381,11.904761904761898,inspect,inspect
0.165,0.0,63.10978043912178,55.9241516966068,-7.185628742514979,no_inspect,no_inspect
0.165,2.5,62.61576846307386,55.9241516966068,-6.691616766467064,no_inspect,no_inspect
0.165,5.0,62.121756487025976,55.9241516966068,-6.197604790419177,no_inspect,no_inspect
0.165,7.5,61.62774451097806,55.9241516966068,-5.703592814371262,no_inspect,no_inspect
0.165,10.0,61.13373253493015,55.9241516966068,-5.2095808383233475,no_inspect,no_inspect
0.165,12.5,60.63972055888226,55.9241516966068,-4.715568862275461,no_inspect,no_inspect
0.165,15.0,60.145708582834345,55.9241516966068,-4.221556886227546,no_inspect,no_inspect
0.165,17.5,59.65169660678646,55.9241516966068,-3.7275449101796596,no_inspect,no_inspect
0.165,20.0,59.157684630738544,55.9241516966068,-3.2335329341317447,no_inspect,no_inspect
0.165,22.5,58.66367265469063,55.9241516966068,-2.73952095808383,no_inspect,no_inspect
0.165,25.0,58.16966067864274,55.9241516966068,-2.2455089820359433,no_inspect,no_inspect
0.165,27.5,57.67564870259483,55.9241516966068,-1.7514970059880284,no_inspect,no_inspect
0.165,30.0,57.18163672654691,55.9241516966068,-1.2574850299401135,no_inspect,no_inspect
0.165,32.5,56.687624750499026,55.9241516966068,-0.763473053892227,no_inspect,no_inspect
0.165,35.0,56.19361277445111,55.9241516966068,-0.26946107784431206,no_inspect,no_inspect
0.165,37.5,55.699600798403196,55.9241516966068,0.22455089820360286,inspect,inspect
0.165,40.0,55.20558882235531,55.9241516966068,0.7185628742514893,inspect,inspect
0.165,42.5,54.711576846307395,55.9241516966068,1.2125748502994043,inspect,inspect
0.165,45.0,54.21756487025951,55.9241516966068,1.7065868263472908,inspect,inspect
0.165,47.5,53.72355289421159,55.9241516966068,2.2005988023952057,inspect,inspect
0.165,50.0,53.22954091816368,55.9241516966068,2.6946107784431206,inspect,inspect
0.165,52.5,52.73552894211579,55.9241516966068,3.188622754491007,inspect,inspect
0.165,55.0,52.24151696606788,55.9241516966068,3.682634730538922,inspect,inspect
0.165,57.5,51.74750499001996,55.9241516966068,4.176646706586837,inspect,inspect
0.165,60.0,51.253493013972076,55.9241516966068,4.670658682634723,inspect,inspect
0.165,62.5,50.75948103792416,55.9241516966068,5.164670658682638,inspect,inspect
0.165,65.0,50.265469061876274,55.9241516966068,5.658682634730525,inspect,inspect
0.165,67.5,49.77145708582836,55.9241516966068,6.15269461077844,inspect,inspect
0.165,70.0,49.277445109780444,55.9241516966068,6.646706586826355,inspect,inspect
0.165,72.5,48.78343313373256,55.9241516966068,7.140718562874241,inspect,inspect
0.165,75.0,48.28942115768464,55.9241516966068,7.634730538922156,inspect,inspect
0.165,77.5,47.79540918163673,55.9241516966068,8.128742514970071,inspect,inspect
0.165,80.0,47.30139720558884,55.9241516966068,8.622754491017957,inspect,inspect
0.165,82.5,46.80738522954093,55.9241516966068,9.116766467065872,inspect,inspect
0.165,85.0,46.31337325349301,55.9241516966068,9.610778443113787,inspect,inspect
0.165,87.5,45.819361277445125,55.9241516966068,10.104790419161674,inspect,inspect
0.165,90.0,45.32534930139721,55.9241516966068,10.598802395209589,inspect,inspect
0.165,92.5,44.831337325349324,55.9241516966068,11.092814371257475,inspect,inspect
0.165,95.0,44.33732534930141,55.9241516966068,11.58682634730539,inspect,inspect
0.165,97.5,43.84331337325352,55.9241516966068,12.080838323353277,inspect,inspect
0.165,100.0,43.34930139720561,55.9241516966068,12.574850299401191,inspect,inspect
0.17,0.0,62.97991967871488,55.751004016064286,-7.228915662650593,no_inspect,no_inspect
0.17,2.5,62.46787148594379,55.751004016064286,-6.716867469879503,no_inspect,no_inspect
0.17,5.0,61.9558232931727,55.751004016064286,-6.204819277108413,no_inspect,no_inspect
0.17,7.5,61.44377510040164,55.751004016064286,-5.692771084337352,no_inspect,no_inspect
0.17,10.0,60.93172690763055,55.751004016064286,-5.180722891566262,no_inspect,no_inspect
0.17,12.5,60.41967871485946,55.751004016064286,-4.668674698795172,no_inspect,no_inspect
0.17,15.0,59.90763052208837,55.751004016064286,-4.156626506024082,no_inspect,no_inspect
0.17,17.5,59.39558232931728,55.751004016064286,-3.6445783132529925,no_inspect,no_inspect
0.17,20.0,58.88353413654619,55.751004016064286,-3.1325301204819027,no_inspect,no_inspect
0.17,22.5,58.37148594377513,55.751004016064286,-2.6204819277108413,no_inspect,no_inspect
0.17,25.0,57.85943775100404,55.751004016064286,-2.1084337349397515,no_inspect,no_inspect
0.17,27.5,57.34738955823295,55.751004016064286,-1.5963855421686617,no_inspect,no_inspect
0.17,30.0,56.83534136546186,55.751004016064286,-1.0843373493975719,no_inspect,no_inspect
0.17,32.5,56.32329317269077,55.751004016064286,-0.572289156626482,no_inspect,no_inspect
0.17,35.0,55.81124497991971,55.751004016064286,-0.06024096385542066,no_inspect,no_inspect
0.17,37.5,55.29919678714862,55.751004016064286,0.45180722891566916,inspect,inspect
0.17,40.0,54.78714859437753,55.751004016064286,0.963855421686759,inspect,inspect
0.17,42.5,54.27510040160644,55.751004016064286,1.4759036144578488,inspect,inspect
0.17,45.0,53.76305220883535,55.751004016064286,1.9879518072289386,inspect,inspect
0.17,47.5,53.25100401606426,55.751004016064286,2.5000000000000284,inspect,inspect
0.17,50.0,52.738955823293196,55.751004016064286,3.01204819277109,inspect,inspect
0.17,52.5,52.226907630522106,55.751004016064286,3.5240963855421796,inspect,inspect
0.17,55.0,51.71485943775102,55.751004016064286,4.0361445783132694,inspect,inspect
0.17,57.5,51.20281124497993,55.751004016064286,4.548192771084359,inspect,inspect
0.17,60.0,50.69076305220884,55.751004016064286,5.060240963855449,inspect,inspect
0.17,62.5,50.178714859437775,55.751004016064286,5.5722891566265105,inspect,inspect
0.17,65.0,49.666666666666686,55.751004016064286,6.0843373493976,inspect,inspect
0.17,67.5,49.154618473895596,55.751004016064286,6.59638554216869,inspect,inspect
0.17,70.0,48.642570281124506,55.751004016064286,7.10843373493978,inspect,inspect
0.17,72.5,48.130522088353416,55.751004016064286,7.62048192771087,inspect,inspect
0.17,75.0,47.618473895582355,55.751004016064286,8.132530120481931,inspect,inspect
0.17,77.5,47.106425702811265,55.751004016064286,8.644578313253021,inspect,inspect
0.17,80.0,46.594377510040175,55.751004016064286,9.15662650602411,inspect,inspect
0.17,82.5,46.082329317269085,55.751004016064286,9.6686746987952,inspect,inspect
0.17,85.0,45.570281124497996,55.751004016064286,10.18072289156629,inspect,inspect
0.17,87.5,45.058232931726934,55.751004016064286,10.692771084337352,inspect,inspect
0.17,90.0,44.546184738955844,55.751004016064286,11.204819277108442,inspect,inspect
0.17,92.5,44.034136546184754,55.751004016064286,11.716867469879531,inspect,inspect
0.17,95.0,43.522088353413665,55.751004016064286,12.228915662650621,inspect,inspect
0.17,97.5,43.010040160642575,55.751004016064286,12.740963855421711,inspect,inspect
0.17,100.0,42.497991967871485,55.751004016064286,13.2530120481928,inspect,inspect
0.17500000000000002,0.0,62.84848484848487,55.57575757575759,-7.2727272727272805,no_inspect,no_inspect
0.17500000000000002,2.5,62.31818181818184,55.57575757575759,-6.742424242424249,no_inspect,no_inspect
0.17500000000000002,5.0,61.78787878787881,55.57575757575759,-6.212121212121218,no_inspect,no_inspect
0.17500000000000002,7.5,61.25757575757578,55.57575757575759,-5.681818181818187,no_inspect,no_inspect
0.17500000000000002,10.0,60.72727272727275,55.57575757575759,-5.151515151515156,no_inspect,no_inspect
0.17500000000000002,12.5,60.19696969696972,55.57575757575759,-4.621212121212125,no_inspect,no_inspect
0.17500000000000002,15.0,59.666666666666686,55.57575757575759,-4.0909090909090935,no_inspect,no_inspect
0.17500000000000002,17.5,59.136363636363654,55.57575757575759,-3.5606060606060623,no_inspect,no_inspect
0.17500000000000002,20.0,58.60606060606062,55.57575757575759,-3.030303030303031,no_inspect,no_inspect
0.17500000000000002,22.5,58.07575757575759,55.57575757575759,-2.5,no_inspect,no_inspect
0.17500000000000002,25.0,57.54545454545456,55.57575757575759,-1.9696969696969688,no_inspect,no_inspect
0.17500000000000002,27.5,57.01515151515153,55.57575757575759,-1.4393939393939377,no_inspect,no_inspect
0.17500000000000002,30.0,56.4848484848485,55.57575757575759,-0.9090909090909065,no_inspect,no_inspect
0.17500000000000002,32.5,55.95454545454547,55.57575757575759,-0.37878787878787534,no_inspect,no_inspect
0.17500000000000002,35.0,55.424242424242436,55.57575757575759,0.15151515151515582,inspect,inspect
0.17500000000000002,37.5,54.893939393939405,55.57575757575759,0.681818181818187,inspect,inspect
0.17500000000000002,40.0,54.363636363636374,55.57575757575759,1.2121212121212182,inspect,inspect
0.17500000000000002,42.5,53.83333333333334,55.57575757575759,1.7424242424242493,inspect,inspect
0.17500000000000002,45.0,53.30303030303031,55.57575757575759,2.2727272727272805,inspect,inspect
0.17500000000000002,47.5,52.77272727272728,55.57575757575759,2.8030303030303116,inspect,inspect
0.17500000000000002,50.0,52.24242424242425,55.57575757575759,3.333333333333343,inspect,inspect
0.17500000000000002,52.5,51.71212121212122,55.57575757575759,3.863636363636374,inspect,inspect
0.17500000000000002,55.0,51.18181818181819,55.57575757575759,4.393939393939405,inspect,inspect
0.17500000000000002,57.5,50.651515151515156,55.57575757575759,4.924242424242436,inspect,inspect
0.17500000000000002,60.0,50.121212121212125,55.57575757575759,5.4545454545454675,inspect,inspect
0.17500000000000002,62.5,49.59090909090909,55.57575757575759,5.984848484848499,inspect,inspect
0.17500000000000002,65.0,49.06060606060606,55.57575757575759,6.51515151515153,inspect,inspect
0.17500000000000002,67.5,48.53030303030306,55.57575757575759,7.0454545454545325,inspect,inspect
0.17500000000000002,70.0,48.0,55.57575757575759,7.575757575757592,inspect,inspect
0.17500000000000002,72.5,47.469696969697,55.57575757575759,8.106060606060595,inspect,inspect
0.17500000000000002,75.0,46.93939393939394,55.57575757575759,8.636363636363654,inspect,inspect
0.17500000000000002,77.5,46.409090909090935,55.57575757575759,9.166666666666657,inspect,inspect
0.17500000000000002,80.0,45.878787878787904,55.57575757575759,9.696969696969688,inspect,inspect
0.17500000000000002,82.5,45.34848484848487,55.57575757575759,10.22727272727272,inspect,inspect
0.17500000000000002,85.0,44.81818181818184,55.57575757575759,10.75757575757575,inspect,inspect
0.17500000000000002,87.5,44.28787878787881,55.57575757575759,11.287878787878782,inspect,inspect
0.17500000000000002,90.0,43.75757575757578,55.57575757575759,11.818181818181813,inspect,inspect
0.17500000000000002,92.5,43.22727272727275,55.57575757575759,12.348484848484844,inspect,inspect
0.17500000000000002,95.0,42.69696969696972,55.57575757575759,12.878787878787875,inspect,inspect
0.17500000000000002,97.5,42.166666666666686,55.57575757575759,13.409090909090907,inspect,inspect
0.17500000000000002,100.0,41.636363636363654,55.57575757575759,13.939393939393938,inspect,inspect
0.18000000000000002,0.0,62.715447154471576,55.398373983739845,-7.317073170731732,no_inspect,no_inspect
0.18000000000000002,2.5,62.166666666666686,55.398373983739845,-6.768292682926841,no_inspect,no_inspect
0.18000000000000002,5.0,61.617886178861795,55.398373983739845,-6.2195121951219505,no_inspect,no_inspect
0.18000000000000002,7.5,61.06910569105693,55.398373983739845,-5.670731707317088,no_inspect,no_inspect
0.18000000000000002,10.0,60.52032520325204,55.398373983739845,-5.121951219512198,no_inspect,no_inspect
0.18000000000000002,12.5,59.97154471544718,55.398373983739845,-4.573170731707336,no_inspect,no_inspect
0.18000000000000002,15.0,59.42276422764229,55.398373983739845,-4.024390243902445,no_inspect,no_inspect
0.18000000000000002,17.5,58.87398373983743,55.398373983739845,-3.475609756097583,no_inspect,no_inspect
0.18000000000000002,20.0,58.32520325203254,55.398373983739845,-2.9268292682926926,no_inspect,no_inspect
0.18000000000000002,22.5,57.77642276422765,55.398373983739845,-2.378048780487802,no_inspect,no_inspect
0.18000000000000002,25.0,57.227642276422785,55.398373983739845,-1.82926829268294,no_inspect,no_inspect
0.18000000000000002,27.5,56.678861788617894,55.398373983739845,-1.2804878048780495,no_inspect,no_inspect
0.18000000000000002,30.0,56.13008130081303,55.398373983739845,-0.7317073170731874,no_inspect,no_inspect
0.18000000000000002,32.5,55.58130081300814,55.398373983739845,-0.18292682926829684,no_inspect,no_inspect
0.18000000000000002,35.0,55.03252032520328,55.398373983739845,0.36585365853656526,inspect,inspect
0.18000000000000002,37.5,54.48373983739839,55.398373983739845,0.9146341463414558,inspect,inspect
0.18000000000000002,40.0,53.9349593495935,55.398373983739845,1.4634146341463463,inspect,inspect
0.18000000000000002,42.5,53.386178861788636,55.398373983739845,2.0121951219512084,inspect,inspect
0.18000000000000002,45.0,52.837398373983746,55.398373983739845,2.560975609756099,inspect,inspect
0.18000000000000002,47.5,52.28861788617888,55.398373983739845,3.109756097560961,inspect,inspect
0.18000000000000002,50.0,51.73983739837399,55.398373983739845,3.6585365853658516,inspect,inspect
0.18000000000000002,52.5,51.19105691056913,55.398373983739845,4.207317073170714,inspect,inspect
0.18000000000000002,55.0,50.64227642276424,55.398373983739845,4.756097560975604,inspect,inspect
0.18000000000000002,57.5,50.09349593495938,55.398373983739845,5.304878048780466,inspect,inspect
0.18000000000000002,60.0,49.54471544715449,55.398373983739845,5.853658536585357,inspect,inspect
0.18000000000000002,62.5,48.9959349593496,55.398373983739845,6.402439024390247,inspect,inspect
0.18000000000000002,65.0,48.447154471544735,55.398373983739845,6.9512195121951095,inspect,inspect
0.18000000000000002,67.5,47.898373983739845,55.398373983739845,7.5,inspect,inspect
0.18000000000000002,70.0,47.34959349593498,55.398373983739845,8.048780487804862,inspect,inspect
0.18000000000000002,72.5,46.80081300813009,55.398373983739845,8.597560975609753,inspect,inspect
0.18000000000000002,75.0,46.2520325203252,55.398373983739845,9.146341463414643,inspect,inspect
0.18000000000000002,77.5,45.70325203252034,55.398373983739845,9.695121951219505,inspect,inspect
0.18000000000000002,80.0,45.15447154471545,55.398373983739845,10.243902439024396,inspect,inspect
0.18000000000000002,82.5,44.60569105691059,55.398373983739845,10.792682926829258,inspect,inspect
0.18000000000000002,85.0,44.056910569105696,55.398373983739845,11.341463414634148,inspect,inspect
0.18000000000000002,87.5,43.508130081300834,55.398373983739845,11.89024390243901,inspect,inspect
0.18000000000000002,90.0,42.95934959349594,55.398373983739845,12.439024390243901,inspect,inspect
0.18000000000000002,92.5,42.41056910569108,55.398373983739845,12.987804878048763,inspect,inspect
0.18000000000000002,95.0,41.86178861788619,55.398373983739845,13.536585365853654,inspect,inspect
0.18000000000000002,97.5,41.3130081300813,55.398373983739845,14.085365853658544,inspect,inspect
0.18000000000000002,100.0,40.76422764227644,55.398373983739845,14.634146341463406,inspect,inspect
0.185,0.0,62.58077709611453,55.21881390593049,-7.361963190184042,no_inspect,no_inspect
0.185,2.5,62.013292433537856,55.21881390593049,-6.794478527607367,no_inspect,no_inspect
0.185,5.0,61.44580777096115,55.21881390593049,-6.226993865030664,no_inspect,no_inspect
0.185,7.5,60.87832310838448,55.21881390593049,-5.6595092024539895,no_inspect,no_inspect
0.185,10.0,60.310838445807775,55.21881390593049,-5.092024539877286,no_inspect,no_inspect
0.185,12.5,59.7433537832311,55.21881390593049,-4.524539877300612,no_inspect,no_inspect
0.185,15.0,59.175869120654426,55.21881390593049,-3.957055214723937,no_inspect,no_inspect
0.185,17.5,58.60838445807772,55.21881390593049,-3.3895705521472337,no_inspect,no_inspect
0.185,20.0,58.04089979550105,55.21881390593049,-2.822085889570559,no_inspect,no_inspect
0.185,22.5,57.473415132924345,55.21881390593049,-2.254601226993856,no_inspect,no_inspect
0.185,25.0,56.90593047034767,55.21881390593049,-1.687116564417181,no_inspect,no_inspect
0.185,27.5,56.33844580777097,55.21881390593049,-1.119631901840478,no_inspect,no_inspect
0.185,30.0,55.77096114519429,55.21881390593049,-0.5521472392638032,no_inspect,no_inspect
0.185,32.5,55.20347648261759,55.21881390593049,0.0153374233129,inspect,inspect
0.185,35.0,54.635991820040914,55.21881390593049,0.5828220858895747,inspect,inspect
0.185,37.5,54.06850715746424,55.21881390593049,1.1503067484662495,inspect,inspect
0.185,40.0,53.501022494887536,55.21881390593049,1.7177914110429526,inspect,inspect
0.185,42.5,52.93353783231086,55.21881390593049,2.2852760736196274,inspect,inspect
0.185,45.0,52.36605316973416,55.21881390593049,2.8527607361963305,inspect,inspect
0.185,47.5,51.79856850715748,55.21881390593049,3.4202453987730053,inspect,inspect
0.185,50.0,51.23108384458078,55.21881390593049,3.9877300613497084,inspect,inspect
0.185,52.5,50.663599182004106,55.21881390593049,4.555214723926383,inspect,inspect
0.185,55.0,50.09611451942743,55.21881390593049,5.122699386503058,inspect,inspect
0.185,57.5,49.52862985685073,55.21881390593049,5.690184049079761,inspect,inspect
0.185,60.0,48.96114519427405,55.21881390593049,6.257668711656436,inspect,inspect
0.185,62.5,48.39366053169735,55.21881390593049,6.825153374233139,inspect,inspect
0.185,65.0,47.826175869120675,55.21881390593049,7.392638036809814,inspect,inspect
0.185,67.5,47.25869120654397,55.21881390593049,7.960122699386517,inspect,inspect
0.185,70.0,46.6912065439673,55.21881390593049,8.527607361963192,inspect,inspect
0.185,72.5,46.123721881390594,55.21881390593049,9.095092024539895,inspect,inspect
0.185,75.0,45.55623721881392,55.21881390593049,9.66257668711657,inspect,inspect
0.185,77.5,44.988752556237245,55.21881390593049,10.230061349693244,inspect,inspect
0.185,80.0,44.42126789366054,55.21881390593049,10.797546012269947,inspect,inspect
0.185,82.5,43.85378323108387,55.21881390593049,11.365030674846622,inspect,inspect
0.185,85.0,43.28629856850716,55.21881390593049,11.932515337423325,inspect,inspect
0.185,87.5,42.71881390593049,55.21881390593049,12.5,inspect,inspect
0.185,90.0,42.151329243353786,55.21881390593049,13.067484662576703,inspect,inspect
0.185,92.5,41.58384458077711,55.21881390593049,13.634969325153378,inspect,inspect
0.185,95.0,41.01635991820041,55.21881390593049,14.202453987730081,inspect,inspect
0.185,97.5,40.44887525562373,55.21881390593049,14.769938650306756,inspect,inspect
0.185,100.0,39.88139059304706,55.21881390593049,15.33742331288343,inspect,inspect
0.19,0.0,62.44444444444446,55.03703703703707,-7.407407407407391,no_inspect,no_inspect
0.19,2.5,61.858024691358054,55.03703703703707,-6.820987654320987,no_inspect,no_inspect
0.19,5.0,61.27160493827162,55.03703703703707,-6.234567901234556,no_inspect,no_inspect
0.19,7.5,60.68518518518522,55.03703703703707,-5.648148148148152,no_inspect,no_inspect
0.19,10.0,60.09876543209879,55.03703703703707,-5.061728395061721,no_inspect,no_inspect
0.19,12.5,59.512345679012356,55.03703703703707,-4.475308641975289,no_inspect,no_inspect
0.19,15.0,58.92592592592595,55.03703703703707,-3.8888888888888857,no_inspect,no_inspect
0.19,17.5,58.33950617283952,55.03703703703707,-3.302469135802454,no_inspect,no_inspect
0.19,20.0,57.75308641975312,55.03703703703707,-2.716049382716051,no_inspect,no_inspect
0.19,22.5,57.166666666666686,55.03703703703707,-2.129629629629619,no_inspect,no_inspect
0.19,25.0,56.58024691358028,55.03703703703707,-1.5432098765432158,no_inspect,no_inspect
0.19,27.5,55.99382716049385,55.03703703703707,-0.9567901234567842,no_inspect,no_inspect
0.19,30.0,55.40740740740742,55.03703703703707,-0.3703703703703525,no_inspect,no_inspect
0.19,32.5,54.820987654321016,55.03703703703707,0.2160493827160508,inspect,inspect
0.19,35.0,54.234567901234584,55.03703703703707,0.8024691358024825,inspect,inspect
0.19,37.5,53.64814814814818,55.03703703703707,1.3888888888888857,inspect,inspect
0.19,40.0,53.06172839506175,55.03703703703707,1.9753086419753174,inspect,inspect
0.19,42.5,52.475308641975346,55.03703703703707,2.5617283950617207,inspect,inspect
0.19,45.0,51.888888888888914,55.03703703703707,3.1481481481481524,inspect,inspect
0.19,47.5,51.30246913580248,55.03703703703707,3.734567901234584,inspect,inspect
0.19,50.0,50.71604938271608,55.03703703703707,4.320987654320987,inspect,inspect
0.19,52.5,50.12962962962965,55.03703703703707,4.907407407407419,inspect,inspect
0.19,55.0,49.543209876543244,55.03703703703707,5.493827160493822,inspect,inspect
